filename,variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail,rep,k,n_lambda,mu,sigma,min_size
rep6_k5_lambda2000_mu50,mu,57.466477675,58.10165,9.21187950466522,9.28166904,41.16351,71.69256,1.00902997012063,908.340395737807,911.230631951944,6,5,2000,50,17,10
rep6_k5_lambda2000_mu50,sigma,17.264567325,17.0657,3.12951161720737,3.10337832,12.397305,22.686185,1.0079090177095,953.56568918262,1044.49437200187,6,5,2000,50,17,10
rep6_k5_lambda2000_mu50,lambda,504.620796,499.5725,69.6041120009461,67.9297668000001,394.8239,622.5391,1.00156054666569,1881.12561194859,1586.57466944101,6,5,2000,50,17,10
rep6_k5_lambda30_mu100,lp__,233.00354725,233.35,1.28367479410156,1.05709379999999,230.3658,234.385,1.00166910069644,1317.22111756369,1826.12170666984,6,5,30,100,34,10
rep6_k5_lambda30_mu100,mu,91.588943075,92.0589,10.7094420311486,10.88117205,73.029035,108.26355,1.00119799454992,1551.62762436614,1574.48697260708,6,5,30,100,34,10
rep6_k5_lambda30_mu100,sigma,27.7412142,27.6444,3.36245705961768,3.38818578,22.35275,33.435705,1.00105207064376,1517.68418079387,1636.94967815577,6,5,30,100,34,10
rep6_k5_lambda30_mu100,lambda,506.7934405,504.8875,70.1859138076595,69.0535776,396.75985,625.2335,1.00269934599292,1751.7600604881,1744.06080809946,6,5,30,100,34,10
rep6_k5_lambda30_mu20,lp__,254.5261115,254.8995,1.55153214019667,1.31284229999999,251.26445,256.24915,1.01765847403273,344.272331060757,164.773582485973,6,5,30,20,6.8,10
rep6_k5_lambda30_mu20,mu,15.67843700125,16.51315,5.46780244270599,5.58139596,5.0421325,22.978955,1.05167819805101,76.8362672308353,109.757428531117,6,5,30,20,6.8,10
rep6_k5_lambda30_mu20,sigma,5.3349826075,5.050415,1.8771775642682,1.902190626,2.77738,8.968566,1.04974672891655,94.0398381168256,131.503382168271,6,5,30,20,6.8,10
rep6_k5_lambda30_mu20,lambda,498.65248725,497.487,75.1969776504168,74.241195,375.41485,628.8586,1.01731475886587,297.113030899438,173.38988374719,6,5,30,20,6.8,10
rep6_k5_lambda30_mu50,lp__,247.172653,247.5815,1.38426193054786,1.05783509999997,244.33295,248.635,1.00969469127939,810.436577974372,1144.2789898547,6,5,30,50,17,10
rep6_k5_lambda30_mu50,mu,30.22361954,30.3202,7.98678570297278,8.00618826,16.432105,42.627095,1.01117738034146,839.691112558854,587.968919377698,6,5,30,50,17,10
rep6_k5_lambda30_mu50,sigma,16.7976491575,16.73175,2.80128972757537,2.79433035,12.30022,21.465835,1.0092157256705,830.453093143631,538.558518811806,6,5,30,50,17,10
rep6_k5_lambda30_mu50,lambda,493.90882375,491.5155,69.3629429846735,67.7214615,383.47435,613.26905,1.0025389456002,1614.0954446192,1661.17858545565,6,5,30,50,17,10
rep6_k5_lambda50_mu100,lp__,233.97194475,234.312,1.22649537541889,0.966655200000002,231.5023,235.30605,1.0046610943137,1396.00288525912,1876.82528456138,6,5,50,100,34,10
rep6_k5_lambda50_mu100,mu,87.296929475,87.6888,9.78617434126217,9.77715396000001,70.143055,102.39085,1.00396545296253,1545.12821994351,1374.27553266678,6,5,50,100,34,10
rep6_k5_lambda50_mu100,sigma,28.14794335,28.00935,3.18092492082629,3.19863537,23.09703,33.46631,1.00511336113347,1602.77695270552,1738.17922444484,6,5,50,100,34,10
rep6_k5_lambda50_mu100,lambda,504.93882125,502.3925,68.6092172500803,68.5902651,395.45695,619.01235,1.00421743684006,1944.49673700059,1888.16878544196,6,5,50,100,34,10
rep6_k5_lambda50_mu20,lp__,254.1727195,254.6105,1.48492131917849,1.10379569999998,251.08495,255.6731,1.09931279217264,30.4310944738998,70.3320576637998,6,5,50,20,6.8,10
rep6_k5_lambda50_mu20,mu,17.2817857744,18.6306,6.00360561471922,5.74752129,4.9981245,24.72,1.16145539073854,18.9382071192647,44.9800358492227,6,5,50,20,6.8,10
rep6_k5_lambda50_mu20,sigma,6.09127669,5.627955,2.07842750766823,1.981020468,3.43978,10.221035,1.16420073696109,18.8646129276047,40.5297936304176,6,5,50,20,6.8,10
rep6_k5_lambda50_mu20,lambda,507.4274625,506.431,60.1531472941146,57.0801,404.463,605.14945,1.13405267157095,477.209014356336,1103.28689518907,6,5,50,20,6.8,10
rep6_k5_lambda50_mu50,lp__,252.24234875,252.6145,1.30646759566323,1.06080030000001,249.75095,253.62705,1.00407898139179,1198.99090325325,1560.27535959079,6,5,50,50,17,10
rep6_k5_lambda50_mu50,mu,51.906136725,52.7864,9.34816743178988,9.71933256,35.741315,65.981695,1.00236636677216,950.450603975751,998.229261707031,6,5,50,50,17,10
rep6_k5_lambda50_mu50,sigma,12.19429765,11.97165,3.17693225415115,3.291549912,7.386952,17.700795,1.00398400854629,967.675044379913,1119.72482138686,6,5,50,50,17,10
rep6_k5_lambda50_mu50,lambda,501.5157705,500.7865,70.5776082954148,70.7682045,389.4989,623.1559,1.0026501827853,1449.73861887952,1388.15938985289,6,5,50,50,17,10
rep7_k10_lambda10000_mu100,lp__,210.240298,210.548,1.24337956146925,1.0140984,207.79485,211.583,1.00080746514189,1248.20406499536,1838.17493138754,7,10,10000,100,34,10
rep7_k10_lambda10000_mu100,mu,143.614640075,143.823,11.7852002633622,11.9482734,124.22425,162.47955,1.0055431250363,1268.47763397492,1571.01829732783,7,10,10000,100,34,10
rep7_k10_lambda10000_mu100,sigma,27.7375524,27.70295,3.77882781190772,3.78366933,21.55442,33.87941,1.00548548204179,1281.72142728977,1268.4273548727,7,10,10000,100,34,10
rep7_k10_lambda10000_mu100,lambda,525.48725775,522.4895,72.5689854557499,71.8252983,410.7988,650.0291,1.00129200887448,1774.73581210416,1689.00864753096,7,10,10000,100,34,10
rep7_k10_lambda10000_mu20,lp__,247.34619925,247.7255,1.45328269865157,1.08674580000003,244.64995,248.84305,1.0032323995486,1034.64532921016,1005.91132582886,7,10,10000,20,6.8,10
rep7_k10_lambda10000_mu20,mu,32.435649825,33.02235,3.98846975385162,3.25475178,25.418955,37.368555,1.00496689644356,798.121078394114,667.835537276084,7,10,10000,20,6.8,10
rep7_k10_lambda10000_mu20,sigma,4.5889644725,4.379905,1.37458779601861,1.126501719,2.88469,7.0344405,1.00477697772931,802.265550316698,654.746095304765,7,10,10000,20,6.8,10
rep7_k10_lambda10000_mu20,lambda,503.65456,499.5235,70.7876926249309,68.8245159,392.3204,626.5459,1.00237162329044,1416.77063084278,1553.11997989603,7,10,10000,20,6.8,10
rep7_k10_lambda10000_mu50,lp__,229.1116385,229.429,1.22833156616072,1.0052028,226.7736,230.4641,1.00317373622707,1301.21652432779,1947.78225096848,7,10,10000,50,17,10
rep7_k10_lambda10000_mu50,mu,59.037709475,59.5026,8.12293731323845,8.22635436,44.88341,71.66387,1.00286530992689,1136.22168052293,1245.16047570229,7,10,10000,50,17,10
rep7_k10_lambda10000_mu50,sigma,19.905369,19.75985,2.81279277034076,2.87965398,15.55729,24.79857,1.00231873958099,1178.772564553,1323.856979183,7,10,10000,50,17,10
rep7_k10_lambda10000_mu50,lambda,500.79372275,497.3735,68.6906636060174,68.8712178000001,396.57755,621.08005,1.00321546715383,1863.17180200648,1705.57552154263,7,10,10000,50,17,10
rep7_k10_lambda200_mu100,lp__,206.05877,206.41,1.27558834798236,0.987411599999995,203.6397,207.39905,1.00600509614693,1277.92333215162,1656.27908246143,7,10,200,100,34,10
rep7_k10_lambda200_mu100,mu,91.54855475,91.9267,9.381746655102,9.20116386,75.49957,106.10305,1.0013052264041,1457.8409382992,1460.47097660176,7,10,200,100,34,10
rep7_k10_lambda200_mu100,sigma,31.962953975,31.8506,3.07988623905423,3.00345108,27.10931,37.213625,1.00168326658094,1459.57910647725,1495.31701785264,7,10,200,100,34,10
rep7_k10_lambda200_mu100,lambda,507.59975125,504.351,69.0381044807717,69.6036222,401.8638,623.7075,1.00151518848148,1799.25357818064,2185.21291782851,7,10,200,100,34,10
rep7_k10_lambda200_mu20,lp__,237.90872725,238.297,1.42335307385436,1.13418900000002,235.07585,239.44505,1.00375375095857,772.161853013503,964.900332241011,7,10,200,20,6.8,10
rep7_k10_lambda200_mu20,mu,11.94436227725,12.33705,5.0141685662465,5.56293759,3.108177,19.68893,1.02298313750418,245.299599356346,255.00275719335,7,10,200,20,6.8,10
rep7_k10_lambda200_mu20,sigma,9.2846379325,9.15268,1.75780516484524,1.89972951,6.55641,12.347585,1.02460166266133,228.618370289968,110.977336568826,7,10,200,20,6.8,10
rep7_k10_lambda200_mu20,lambda,495.85904075,490.4785,69.6173493628217,67.6888443,388.6222,617.8264,1.0001974402596,1078.83381187985,1026.7258981256,7,10,200,20,6.8,10
rep7_k10_lambda200_mu50,lp__,229.7925295,230.113,1.29105340220751,1.05561119999998,227.21585,231.194,1.00265818620842,1179.59426088482,1413.49739742885,7,10,200,50,17,10
rep7_k10_lambda200_mu50,mu,39.65671705,39.96595,7.54526095886078,7.76823096,26.37544,51.321425,1.00097307407383,1100.95321395544,1181.17929132576,7,10,200,50,17,10
rep7_k10_lambda200_mu50,sigma,18.71349635,18.615,2.62589061014274,2.72479641,14.683775,23.259015,1.00073439051632,1130.84163856951,1310.37000556137,7,10,200,50,17,10
rep7_k10_lambda200_mu50,lambda,493.1837885,490.4375,70.8795228318446,72.4857966,383.8978,613.284,1.00227527036622,1720.44581822648,1476.12121530291,7,10,200,50,17,10
rep7_k10_lambda2000_mu100,lp__,210.3446825,210.6455,1.18079221087161,0.968879100000012,208.0188,211.632,1.00252923318709,1542.85522904064,2190.63877665342,7,10,2000,100,34,10
rep7_k10_lambda2000_mu100,mu,123.97468245,124.28,9.99372458561523,10.0179282,107.14825,140.12645,1.00525376477173,1154.3981338607,1716.22309332021,7,10,2000,100,34,10
rep7_k10_lambda2000_mu100,sigma,29.4090789,29.3528,3.2611131448304,3.25408461,24.039965,34.85634,1.00570318717503,1246.48500975268,1951.43390117483,7,10,2000,100,34,10
rep7_k10_lambda2000_mu100,lambda,518.4427075,515.7135,69.6319765762284,69.8593707,408.26905,635.92775,1.00395928020855,1999.42665886222,1867.36558592199,7,10,2000,100,34,10
rep7_k10_lambda2000_mu20,lp__,241.62919875,241.98,1.38171264349927,1.12751730000001,238.9639,243.141,1.00427523450433,964.25117474503,1203.46016401239,7,10,2000,20,6.8,10
rep7_k10_lambda2000_mu20,mu,21.25377499925,21.89005,5.11265293751593,4.94461926,12.219685,28.5983,1.00327905497807,894.704750160694,838.676537820304,7,10,2000,20,6.8,10
rep7_k10_lambda2000_mu20,sigma,7.56111088,7.338045,1.77596014735802,1.732951836,4.9751515,10.73987,1.00242875838031,912.869445452621,826.489626057647,7,10,2000,20,6.8,10
rep7_k10_lambda2000_mu20,lambda,498.9182965,492.564,72.729510578907,71.2774776,387.81625,627.8638,1.00342296575081,1385.72429761545,1385.72572747158,7,10,2000,20,6.8,10
rep7_k10_lambda2000_mu50,lp__,235.504256,235.7985,1.22470423106046,1.02670050000001,233.1027,236.8541,1.00337364972081,1207.10519685266,1700.4057689777,7,10,2000,50,17,10
rep7_k10_lambda2000_mu50,mu,61.572548225,62.2675,7.70362125114398,7.88187224999999,48.16359,72.80135,1.00142385143029,1112.95828488403,1327.55637709423,7,10,2000,50,17,10
rep7_k10_lambda2000_mu50,sigma,14.88418668,14.61725,2.65139715302273,2.69099313,10.980315,19.513465,1.00134126670893,1114.63339715071,1373.83287431656,7,10,2000,50,17,10
rep7_k10_lambda2000_mu50,lambda,502.780236,502.02,70.8260304236987,70.467978,387.6228,623.4409,1.00411613221831,1554.98430876897,1390.72417430734,7,10,2000,50,17,10
rep7_k10_lambda30_mu100,lp__,215.994885,216.3085,1.24134836033763,0.983705100000041,213.6287,217.323,1.00228665126338,1325.28360601886,2034.42414636222,7,10,30,100,34,10
rep7_k10_lambda30_mu100,mu,80.930616875,81.1387,8.70999083760026,8.73295878,66.22912,94.888155,1.00105813182068,1419.35782017402,1655.43436749249,7,10,30,100,34,10
rep7_k10_lambda30_mu100,sigma,27.752618925,27.6595,2.97459550271218,2.96786868,22.971655,32.757565,1.00045750530495,1552.43627602062,1688.1089688636,7,10,30,100,34,10
rep7_k10_lambda30_mu100,lambda,504.32081375,502.3435,68.9353598012827,68.4864831,394.37625,621.41535,1.00259272157048,2093.15526839713,1727.39441355602,7,10,30,100,34,10
rep7_k10_lambda30_mu20,lp__,232.90671825,233.286,1.36587045977836,1.1475324,230.22795,234.386,1.00613147196993,542.877300117326,1128.8384275882,7,10,30,20,6.8,10
rep7_k10_lambda30_mu20,mu,4.836818737,4.504105,3.24861675194117,3.739435959,0.3830732,10.550255,1.04080574821433,111.825496339856,42.461916456014,7,10,30,20,6.8,10
rep7_k10_lambda30_mu20,sigma,9.92151347,10.01945,1.16282991632179,1.321004013,7.88579,11.64573,1.04400102325336,109.382416601825,33.402851189985,7,10,30,20,6.8,10
rep7_k10_lambda30_mu20,lambda,490.7999545,489.218,65.1981811746237,61.8488829,385.99825,599.28115,1.00542286753452,969.81600703872,1083.17319867392,7,10,30,20,6.8,10
rep7_k10_lambda30_mu50,lp__,221.57834675,221.8965,1.34847654549973,1.16606489999998,218.9212,223.077,1.00315848129896,1101.66887179953,1232.66650920472,7,10,30,50,17,10
rep7_k10_lambda30_mu50,mu,18.27834685375,18.3544,7.10317182115778,7.63746564,6.322928,29.736585,1.0059091738115,689.423914615983,569.902867634589,7,10,30,50,17,10
rep7_k10_lambda30_mu50,sigma,21.730448,21.6804,2.52712186780331,2.67861342,17.579855,25.873035,1.00633012038128,644.26149869852,469.725037238103,7,10,30,50,17,10
rep7_k10_lambda30_mu50,lambda,490.5146455,486.459,70.782752991962,69.0350451,386.1492,618.62445,1.00248938188548,1378.33528113503,1530.34009248097,7,10,30,50,17,10
rep7_k10_lambda50_mu100,lp__,216.57175125,216.927,1.31061379341983,1.05709379999999,213.98975,217.997,1.00050229360783,1069.92524833926,1496.54570995679,7,10,50,100,34,10
rep7_k10_lambda50_mu100,mu,85.124646125,85.6203,9.02687082070184,9.02554988999999,69.623845,98.89697,1.0014034936454,1340.42615104971,1093.34107695634,7,10,50,100,34,10
rep7_k10_lambda50_mu100,sigma,27.8006406,27.67765,3.0484042526974,3.12183669,23.138265,33.10561,1.00142520479774,1343.00130899023,1301.46821648931,7,10,50,100,34,10
rep7_k10_lambda50_mu100,lambda,502.546192,499.2725,71.8155452304222,72.3493973999999,390.3781,626.84455,0.999736632805735,1978.45929754568,1709.42574679028,7,10,50,100,34,10
rep7_k10_lambda50_mu20,lp__,242.89092825,243.2845,1.48839110270809,1.21943850000003,239.879,244.502,1.00402567269282,911.778041793253,1348.3672748694,7,10,50,20,6.8,10
rep7_k10_lambda50_mu20,mu,15.9733626755,16.6972,4.52975444396632,4.44105417,7.265744,22.058565,1.00483132499213,676.216224345241,737.552755564793,7,10,50,20,6.8,10
rep7_k10_lambda50_mu20,sigma,6.2238574875,5.969395,1.58506730620873,1.548820329,4.0928905,9.290944,1.00486757797149,665.432563165033,783.513072704865,7,10,50,20,6.8,10
rep7_k10_lambda50_mu20,lambda,500.96152625,495.1045,75.3731538866294,73.7949324,387.19485,636.3075,1.00091399372199,1132.35925271186,1080.25018682885,7,10,50,20,6.8,10
rep7_k10_lambda50_mu50,lp__,236.664246,236.983,1.2433931112449,1.00742670000001,234.18255,238.033,1.00304002462721,1394.1144706562,1847.53609620877,7,10,50,50,17,10
rep7_k10_lambda50_mu50,mu,41.418982925,41.97275,6.80648010710882,6.88652873999999,29.14442,51.57038,1.00004198609637,1514.04002254514,1417.6828865665,7,10,50,50,17,10
rep7_k10_lambda50_mu50,sigma,13.17878615,12.9829,2.35612369996159,2.38350189,9.628992,17.408905,1.0014670301908,1530.44678239382,1633.82401519544,7,10,50,50,17,10
rep7_k10_lambda50_mu50,lambda,500.72133475,499.0025,70.2697348332273,71.0951178,389.573,618.5954,1.00220347809207,1683.28557221141,1660.37607570175,7,10,50,50,17,10
rep7_k100_lambda10000_mu100,lp__,-120.05605175,-119.734,1.22604658460796,1.0281831,-122.3862,-118.73095,1.00404544857532,1310.72939447171,1967.98673466581,7,100,10000,100,34,10
rep7_k100_lambda10000_mu100,mu,147.303718,147.6125,5.82595325507411,5.44262460000003,137.0815,156.2373,1.00272009161744,1213.65869406257,1356.63892168719,7,100,10000,100,34,10
rep7_k100_lambda10000_mu100,sigma,27.131203925,27.0353,1.92286659700811,1.85888388,24.18981,30.496225,1.00277779322225,1232.4674198718,1495.80326428878,7,100,10000,100,34,10
rep7_k100_lambda10000_mu100,lambda,531.14400875,527.3735,69.955599876162,70.7185374,423.11535,652.07595,1.00191695544824,1532.3128629888,1786.75301300853,7,100,10000,100,34,10
rep7_k100_lambda10000_mu20,lp__,48.233080325,48.5597,1.24668009093258,1.00809387,45.719365,49.557015,1.00202104738964,1202.44011690545,1912.67887664484,7,100,10000,20,6.8,10
rep7_k100_lambda10000_mu20,mu,28.3644214,28.4211,1.37975093092373,1.35761682,25.91851,30.49021,1.00264942369357,1195.48900748252,1209.64874917588,7,100,10000,20,6.8,10
rep7_k100_lambda10000_mu20,sigma,5.9703493425,5.950545,0.465264419480903,0.451118114999999,5.258372,6.8021655,1.00193993774109,1272.50743116505,1268.92270733553,7,100,10000,20,6.8,10
rep7_k100_lambda10000_mu20,lambda,501.506471,500.1125,69.7105616944814,68.926074,390.0365,621.00035,1.00206668573069,1541.33727231925,1376.44527687386,7,100,10000,20,6.8,10
rep7_k100_lambda10000_mu50,lp__,-41.1841828,-40.87445,1.22034809445587,1.00809387,-43.50421,-39.837995,1.00157814397901,1467.22266474124,2300.49650092417,7,100,10000,50,17,10
rep7_k100_lambda10000_mu50,mu,70.438425425,70.66195,3.22832212915447,3.23073366,64.925045,75.479925,1.00201202768515,1113.19328429614,1517.01942570682,7,100,10000,50,17,10
rep7_k100_lambda10000_mu50,sigma,14.8469794,14.7922,1.09101193743586,1.11091218,13.15539,16.788205,1.00271696995787,1064.85769115631,1536.54035684974,7,100,10000,50,17,10
rep7_k100_lambda10000_mu50,lambda,504.51630575,501.5975,70.1340317478831,70.5169038,393.3796,627.1924,1.00223974511164,1415.2833048313,1719.01285456438,7,100,10000,50,17,10
rep7_k100_lambda200_mu100,lp__,-143.255603,-142.9465,1.25375385366203,1.02225269999997,-145.77025,-141.891,1.00160235364323,1366.55653087906,1651.73570191982,7,100,200,100,34,10
rep7_k100_lambda200_mu100,mu,91.414554175,91.51345,6.09469092588813,5.95604897999999,81.07823,100.92305,1.00674371308343,1261.57158920279,1110.45486868766,7,100,200,100,34,10
rep7_k100_lambda200_mu100,sigma,32.997111775,32.9929,1.98732504382305,1.95236181,29.88611,36.44817,1.00618928430763,1267.19958483091,1196.65044915756,7,100,200,100,34,10
rep7_k100_lambda200_mu100,lambda,500.3911865,495.429,72.9556852163871,74.4228135,390.2948,628.7689,1.00064862853948,1753.48100334908,1871.97752902985,7,100,200,100,34,10
rep7_k100_lambda200_mu20,lp__,20.674124225,21.03085,1.30490614741982,1.01046603,17.990245,22.04581,1.00246234534918,1221.06419727689,1141.92891809514,7,100,200,20,6.8,10
rep7_k100_lambda200_mu20,mu,15.17131469,15.25345,1.79887684494925,1.7472441,12.17843,17.94936,1.00374455702646,1165.36773382536,1005.12516483254,7,100,200,20,6.8,10
rep7_k100_lambda200_mu20,sigma,7.97285848,7.94649,0.599945895869479,0.571149411,7.0386425,8.9993605,1.00320503122918,1199.6459164169,1046.95404708047,7,100,200,20,6.8,10
rep7_k100_lambda200_mu20,lambda,495.06042775,492.4775,70.9930167010768,68.9883432,383.3437,618.0595,1.00183455532838,1457.5168005103,1461.36421584312,7,100,200,20,6.8,10
rep7_k100_lambda200_mu50,lp__,-63.2940377,-62.96145,1.26613279431382,0.968137799999998,-65.709275,-61.96269,1.00340462684749,1286.22268289255,1560.67464825317,7,100,200,50,17,10
rep7_k100_lambda200_mu50,mu,42.76469205,42.93605,3.75474903190679,3.68107341,36.26589,48.623715,1.00493911962104,1175.23440867791,1302.16717208622,7,100,200,50,17,10
rep7_k100_lambda200_mu50,sigma,18.026318875,17.975,1.24995423013829,1.24204815,16.105735,20.20276,1.00448111941184,1196.11685664816,1411.28321438277,7,100,200,50,17,10
rep7_k100_lambda200_mu50,lambda,499.84592675,495.6505,70.0705647360323,68.3945619,395.99525,620.5604,1.00304887647475,1516.75713155258,1353.63980914056,7,100,200,50,17,10
rep7_k100_lambda2000_mu100,lp__,-133.24004075,-132.927,1.18653381334541,0.993342000000002,-135.5891,-131.939,1.00316490654371,1443.85651795911,2016.7662355877,7,100,2000,100,34,10
rep7_k100_lambda2000_mu100,mu,125.07899975,125.419,6.02364924960945,6.03344070000001,114.67985,134.49405,1.0019732733752,1232.2338888875,1210.61280903143,7,100,2000,100,34,10
rep7_k100_lambda2000_mu100,sigma,30.639719075,30.5223,1.9768285487964,2.01285189,27.62638,34.06525,1.00257300564386,1301.11227858728,1315.00735987056,7,100,2000,100,34,10
rep7_k100_lambda2000_mu100,lambda,517.12851,513.3525,69.5825872546334,69.4049538,405.9758,633.34055,1.0029872105284,1667.25829797055,1469.18642112006,7,100,2000,100,34,10
rep7_k100_lambda2000_mu20,lp__,41.650715025,41.9716,1.20556177304147,0.980665769999998,39.25614,42.96283,1.00166762920663,1358.38762569561,1639.86729702423,7,100,2000,20,6.8,10
rep7_k100_lambda2000_mu20,mu,24.110431625,24.16175,1.4601072066722,1.47036855,21.594595,26.368905,1.00527985768803,1110.82731755272,1412.84175698177,7,100,2000,20,6.8,10
rep7_k100_lambda2000_mu20,sigma,6.370172045,6.35087,0.493202655224248,0.490488558,5.604049,7.2162275,1.00541225033267,1130.69160493002,1405.84273834223,7,100,2000,20,6.8,10
rep7_k100_lambda2000_mu20,lambda,504.243078,498.8485,69.1131033614971,68.2774365,399.05245,625.00485,1.00107894500693,1592.27010351634,1584.25709573897,7,100,2000,20,6.8,10
rep7_k100_lambda2000_mu50,lp__,-51.264249725,-50.9496,1.22463414903581,0.956277000000005,-53.61233,-49.967795,1.00237552882313,1476.94766956586,1873.3685531227,7,100,2000,50,17,10
rep7_k100_lambda2000_mu50,mu,59.891116675,59.95235,3.47895302471253,3.47677113,54.04222,65.49416,1.00316019113735,1185.37327044486,1422.73680429181,7,100,2000,50,17,10
rep7_k100_lambda2000_mu50,sigma,16.126988,16.10715,1.14971482170528,1.1482737,14.29669,18.06963,1.00334264327757,1211.07616209592,1420.38295628068,7,100,2000,50,17,10
rep7_k100_lambda2000_mu50,lambda,508.73022875,503.661,71.4730930557309,71.5035740999999,397.78365,632.37295,1.00215930331573,1420.17942522826,1517.05594770544,7,100,2000,50,17,10
rep7_k100_lambda30_mu100,lp__,-199.28396425,-198.996,1.17995160363409,0.954794400000008,-201.6333,-197.98595,1.00186985596276,1553.15193109404,2011.92607272094,7,100,30,100,34,10
rep7_k100_lambda30_mu100,mu,38.0189996,38.15165,6.21162579097265,6.53581971,27.55186,47.92278,1.00144999443287,1092.50256941218,1377.06790511167,7,100,30,100,34,10
rep7_k100_lambda30_mu100,sigma,42.87870815,42.836,1.9823658287431,2.07801216,39.744935,46.215565,1.00103522808698,1198.71373027018,1718.67220955346,7,100,30,100,34,10
rep7_k100_lambda30_mu100,lambda,455.176764,452.4295,67.293810840988,66.2959416000001,352.06345,572.33275,1.00146284930924,1730.61062034732,1636.25813694056,7,100,30,100,34,10
rep7_k100_lambda30_mu20,lp__,-3.026677685,-2.67497,1.50506589465653,1.202069841,-5.9580635,-1.4515515,1.00295520015868,876.422592417292,769.972558126203,7,100,30,20,6.8,10
rep7_k100_lambda30_mu20,mu,5.08739552165,5.168005,2.08568577912354,2.217013323,1.4517865,8.3895165,1.00544873655924,691.288021041567,450.728106241324,7,100,30,20,6.8,10
rep7_k100_lambda30_mu20,sigma,9.6783406025,9.651395,0.691992270319226,0.710995656,8.5892555,10.882445,1.00706099063089,705.186094282177,706.106828001483,7,100,30,20,6.8,10
rep7_k100_lambda30_mu20,lambda,497.46522,491.5665,76.568416044179,74.3827833,381.72975,628.8961,1.0034470214866,1161.2696214715,1069.97730134688,7,100,30,20,6.8,10
rep7_k100_lambda30_mu50,lp__,-83.806855625,-83.4571,1.28717264633332,1.0348548,-86.34237,-82.428485,1.00070807712693,1273.41810143441,1312.3863993343,7,100,30,50,17,10
rep7_k100_lambda30_mu50,mu,20.58212872,20.85945,4.1798674183737,4.14357048,13.30347,27.20017,1.00258087021715,1168.69491029667,965.152395150219,7,100,30,50,17,10
rep7_k100_lambda30_mu50,sigma,21.086306275,21.00865,1.38964295633074,1.37377716,18.959975,23.46075,1.00119204174064,1216.64159455606,974.794398820694,7,100,30,50,17,10
rep7_k100_lambda30_mu50,lambda,485.04144025,481.6755,69.2930740924028,67.5650472,377.801,608.0788,1.00226067143121,1500.85603744614,1513.05172269839,7,100,30,50,17,10
rep7_k100_lambda50_mu100,lp__,-166.01124025,-165.6845,1.23924821709205,1.00594410000002,-168.4891,-164.6759,1.00301456063798,1274.31106781218,1745.3872824406,7,100,50,100,34,10
rep7_k100_lambda50_mu100,mu,65.3029089,65.50175,6.24483665890869,6.34308170999999,54.55556,75.0667,1.00398416233727,1152.21777907169,1410.58963300647,7,100,50,100,34,10
rep7_k100_lambda50_mu100,sigma,37.298883125,37.2246,2.04917686871645,2.10899849999999,33.99507,40.76836,1.00263853838384,1262.15641427997,1399.88610161003,7,100,50,100,34,10
rep7_k100_lambda50_mu100,lambda,481.3497705,478.6925,68.7108775342064,69.578418,372.97775,600.3583,1.00252642799666,1510.76240861212,1781.85680156092,7,100,50,100,34,10
rep7_k100_lambda50_mu20,lp__,14.0986110175,14.4578,1.33116654162763,1.05316491,11.470085,15.50228,1.00401783772709,967.521641195759,1164.95585651345,7,100,50,20,6.8,10
rep7_k100_lambda50_mu20,mu,9.5247288,9.63596,1.85677050515298,1.854087669,6.3022775,12.437015,1.00698624668237,731.331158417692,824.851710039234,7,100,50,20,6.8,10
rep7_k100_lambda50_mu20,sigma,8.352927535,8.30503,0.61912662011737,0.607287786,7.4031195,9.41644,1.00616598037347,726.680630643694,844.881433777084,7,100,50,20,6.8,10
rep7_k100_lambda50_mu20,lambda,500.4278425,496.505,71.7911082744724,70.8549366,388.2696,627.4853,1.00436653362091,1587.21877338058,1774.60231521016,7,100,50,20,6.8,10
rep7_k100_lambda50_mu50,lp__,-88.931669025,-88.61675,1.23825636804593,1.00394259,-91.514105,-87.58204,1.00133405719537,1198.57955679237,1447.32389151996,7,100,50,50,17,10
rep7_k100_lambda50_mu50,mu,20.73670991,21.0051,4.27067900162635,4.20665511,13.29764,27.402115,1.00051173686018,1250.82761206101,1152.68863491236,7,100,50,50,17,10
rep7_k100_lambda50_mu50,sigma,22.277531625,22.19805,1.40585433271145,1.39875897,20.05504,24.651315,1.00041239851302,1279.7794198182,1198.74629231181,7,100,50,50,17,10
rep7_k100_lambda50_mu50,lambda,479.0447365,476.6375,68.7759091047866,68.9520195,371.55235,601.3238,1.00192660393501,1723.87655388467,1649.72249118781,7,100,50,50,17,10
rep7_k20_lambda10000_mu100,lp__,163.39781,163.748,1.2299499278858,0.938485799999993,160.86885,164.683,1.00223607882208,1102.4327749132,1533.83026912881,7,20,10000,100,34,10
rep7_k20_lambda10000_mu100,mu,131.49164375,131.7895,9.37463441657071,9.30257369999999,115.5649,146.01835,1.00678447554129,1002.94502403697,1020.8796215525,7,20,10000,100,34,10
rep7_k20_lambda10000_mu100,sigma,32.853177625,32.749,3.0789963489977,3.07520892,28.04095,38.15924,1.00663326018899,982.558834409304,997.779141560929,7,20,10000,100,34,10
rep7_k20_lambda10000_mu100,lambda,523.059974,519.812,70.573975596148,70.119567,411.18695,639.23875,1.0008813248537,1860.28765314474,1813.84559429086,7,20,10000,100,34,10
